timestamp	page	raw	absolute	snapshot
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://technorati.com/tag/escape+games	http://technorati.com/tag/escape+games	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://technorati.com/tag/juegos	http://technorati.com/tag/juegos	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://widgets.amung.us/classic.js	http://widgets.amung.us/classic.js	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogalaxia.com/tags/escape+solucion	http://www.blogalaxia.com/tags/escape+solucion	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogalaxia.com/tags/juegos	http://www.blogalaxia.com/tags/juegos	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogalaxia.com/tags/juegos+de+escape	http://www.blogalaxia.com/tags/juegos+de+escape	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/comment-interaction-iframe.g?blogId	http://www.blogger.com/comment-interaction-iframe.g?blogId	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/display?blogID=5862274322950929642	http://www.blogger.com/display?blogID=5862274322950929642	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/dyn-css/authorization.css?targetBlogID=5862274322950929642&zx=a5701c71-4830-41cb-8240-0d3c51fc1e74	http://www.blogger.com/dyn-css/authorization.css?targetBlogID=5862274322950929642&zx=a5701c71-4830-41cb-8240-0d3c51fc1e74	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/favicon.ico	http://www.blogger.com/favicon.ico	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/feeds/5862274322950929642/posts/default	http://www.blogger.com/feeds/5862274322950929642/posts/default	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
