timestamp	archived_page	href	label	saved_snapshot
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120866	February 13, 2007 3:51 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120867	February 13, 2007 3:52 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120868	February 13, 2007 4:10 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120869	February 13, 2007 4:10 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120870	February 13, 2007 4:11 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120879	February 13, 2007 4:31 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120882	February 13, 2007 4:38 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120883	February 13, 2007 4:43 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120884	February 13, 2007 4:46 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120885	February 13, 2007 4:49 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120886	February 13, 2007 4:50 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120887	February 13, 2007 4:54 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120888	February 13, 2007 4:58 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
