discovered_url	timestamp	archived_original	kind	bytes	sha256	saved_file
http://ad.yoyo.pl/img/kill.png	20130214171322	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130214171322__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130217153638	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130217153638__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130218031339	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130218031339__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130218164741	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130218164741__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130222111354	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130222111354__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130223193818	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130223193818__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130228193359	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130228193359__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130301114313	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130301114313__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130301225949	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130301225949__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130305143806	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130305143806__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130306132636	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130306132636__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130307182501	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130307182501__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130308103227	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130308103227__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130308153005	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130308153005__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130309071507	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130309071507__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130310092243	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130310092243__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130311212854	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130311212854__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130313104200	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130313104200__12d4283a0ad0__kill.png
