topic_id	mapped_title	timestamp	context
122	15	20080208154351	"1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top salvadorbos Posted: Sat Jan 26, 2008 11:39 pm --> Wanderer Joined: 26 Jan 2008 Posts: 2 It's the first time I req help here, since the 1st room a friend and I have been thinking like crazy!! and solving each room, sometimes we used to take a look on the posts of other users and stachu and ralfi's and we carried on!! but now we're really really stuck.... here's the thing: We have the last note, the ""guy's"" note, already did the math and everything, but I just cant figure out what we're looking for...hope somebody help us... Back to top Jim Gamma Posted: Sun Jan 27, 2008 12:36 am --> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England Maths? In this room? No maths here... at least, not that I recall! If you're on the last note, then go hunt for the name of the s***. May A****** be your assistant. _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top andiw2 Posted: Sun Jan 27, 2008 10:23 pm --> Little roomer Joined: 06 Jan 2008 Posts: 17 help please! I have three notes, i g"
122	15	20080208154351	"1-2 ERI: 1 (3rd note) JAN: 5 Back to top salvadorbos Posted: Sat Jan 26, 2008 11:39 pm --> Wanderer Joined: 26 Jan 2008 Posts: 2 It's the first time I req help here, since the 1st room a friend and I have been thinking like crazy!! and solving each room, sometimes we used to take a look on the posts of other users and stachu and ralfi's and we carried on!! but now we're really really stuck.... here's the thing: We have the last note, the ""guy's"" note, already did the math and everything, but I just cant figure out what we're looking for...hope somebody help us... Back to top Jim Gamma Posted: Sun Jan 27, 2008 12:36 am --> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England Maths? In this room? No maths here... at least, not that I recall! If you're on the last note, then go hunt for the name of the s***. May A****** be your assistant. _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top andiw2 Posted: Sun Jan 27, 2008 10:23 pm --> Little roomer Joined: 06 Jan 2008 Posts: 17 help please! I have three notes, i googled the"
122	15	20080208154351	"op puzzle_hunter Posted: Mon Jan 28, 2008 1:04 am --> Junior Helper Joined: 31 Dec 2007 Posts: 210 Location: The Local Library, USA No, no, no... Did you answer his c*** yet? _________________ ""Reading Makes Life a Whole Lot Easier!"" Rooms Complete 38/45 Kish 0/4 Jan 0/10 I can help you for rooms 1 to 38. PM me if you want. Stachu, can't you spare us any kindness for future rooms? Back to top andiw2 Posted: Mon Jan 28, 2008 2:59 am --> Little roomer Joined: 06 Jan 2008 Posts: 17 not sure, probably not, lol Back to top salvadorbos Posted: Tue Jan 29, 2008 5:02 pm --> Wanderer Joined: 26 Jan 2008 Posts: 2 help plz!! I'm at the very end...I already have 5 notes and a co**** with a b**** on the top...got the 8 l****** but i suck at anagraming!! some hint plz EDIT: nvm!!! I'm out!!1 ThnX 4 your hints Jim, room 33 here we come... Please dont double post, edit your first post. Thanks ~ Tazmind Back to top albins Posted: Fri Feb 08, 2008 1:06 pm --> Wanderer Joined: 08 Feb 2008 Posts: 1 Hi all, First of all great game Stachu & Ralfi That is my first post and don't tell me I'm another walkthru player. I did all the rooms with the help of hints on this forum. (Well, "
122	15	20080208154351	he top...got the 8 l****** but i suck at anagraming!! some hint plz EDIT: nvm!!! I'm out!!1 ThnX 4 your hints Jim, room 33 here we come... Please dont double post, edit your first post. Thanks ~ Tazmind Back to top albins Posted: Fri Feb 08, 2008 1:06 pm --> Wanderer Joined: 08 Feb 2008 Posts: 1 Hi all, First of all great game Stachu & Ralfi That is my first post and don't tell me I'm another walkthru player. I did all the rooms with the help of hints on this forum. (Well, I did need one hint on 31 from outside but got it from a friend who is several steps ahead). I'm out of 32 now and all by myself but it took me whole day on the o** *** a****. And I think I know why so many people get stuck here. I think the hint in the last line of the second note is misleading (reconsider changing it). I'll explain: I found what z*** x***** was for, and as wiki says (and other posts here ) mainly for h********** and g*****. I agree that the term to hss another **** - the o** *** a**** - can be a synonym for g**** but it can not be a synonym for a g**** who is a f*****. Either you have a f***** g**** or you meet a ********. This answer came to my mind but after reading carefully 2nd note I discarded it as illogical, and o
122	15	20080208154351	got the 8 l****** but i suck at anagraming!! some hint plz EDIT: nvm!!! I'm out!!1 ThnX 4 your hints Jim, room 33 here we come... Please dont double post, edit your first post. Thanks ~ Tazmind Back to top albins Posted: Fri Feb 08, 2008 1:06 pm --> Wanderer Joined: 08 Feb 2008 Posts: 1 Hi all, First of all great game Stachu & Ralfi That is my first post and don't tell me I'm another walkthru player. I did all the rooms with the help of hints on this forum. (Well, I did need one hint on 31 from outside but got it from a friend who is several steps ahead). I'm out of 32 now and all by myself but it took me whole day on the o** *** a****. And I think I know why so many people get stuck here. I think the hint in the last line of the second note is misleading (reconsider changing it). I'll explain: I found what z*** x***** was for, and as wiki says (and other posts here ) mainly for h********** and g*****. I agree that the term to hss another **** - the o** *** a**** - can be a synonym for g**** but it can not be a synonym for a g**** who is a f*****. Either you have a f***** g**** or you meet a ********. This answer came to my mind but after reading carefully 2nd note I discarded it as illogical, and only use 
122	15	20080208154351	 meet a ********. This answer came to my mind but after reading carefully 2nd note I discarded it as illogical, and only use it in desperation after whole day of other fruitless attempts. Apart from this, game is great!!! Albins Back to top 24653187 Posted: Fri Feb 08, 2008 2:36 pm --> Roomz addict Joined: 19 Oct 2007 Posts: 60 Stachu, do you agree with his opening? or middle? Back to top Jim Gamma Posted: Fri Feb 08, 2008 3:14 pm --> Appreciated Helper Joined: 17 Oct 2006 Posts: 841 Location: London, England That was deliberately intended to be difficult. The correct answer IS in Wikipedia, and he's the O** Y** A**** because you ARE this to him. _________________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top 24653187 Posted: Fri Feb 08, 2008 4:02 pm --> Roomz addict Joined: 19 Oct 2007 Posts: 60 I get to the second note only, which is to c***k on the h*** and get a long, long, long note... P.S I don't need right now Back to top Display posts from previous: All Posts 1 Day 7 Days 2 Weeks 1 Month 3 Months 6 Months 1 Year Oldest First Newest First 
130	5	20080208154512	"ch Memberlist Usergroups fChat Log in Register Author Message Roomz ~ Room 35 - Not another wingdings omnijen Posted: Tue Jul 03, 2007 3:37 pm --> Little roomer Joined: 09 Mar 2007 Posts: 16 Can't seem to make any sense of the second note. Know the ""language"" but it's not making words. Back to top .:Stachu:. Posted: Tue Jul 03, 2007 7:49 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell Of course it is. Try again _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top crazydog Posted: Wed Jul 18, 2007 3:53 pm --> Roomz fan Joined: 07 Jun 2007 Posts: 38 Just started, I read the note on the wall, but nothing else makes a bit of sense... What language is this? Last edited by crazydog on Thu Jul 19, 2007 3:10 pm; edited 2 times in total _________________ Roomz completed: 38 of 45 Bonus completed: 1 of 4 Kish completed: 0 of 3 39 appears to have a lot of things to work with Back to top .:Stachu:. Posted: Wed J"
130	5	20080208154512	"38 Just started, I read the note on the wall, but nothing else makes a bit of sense... What language is this? Last edited by crazydog on Thu Jul 19, 2007 3:10 pm; edited 2 times in total _________________ Roomz completed: 38 of 45 Bonus completed: 1 of 4 Kish completed: 0 of 3 39 appears to have a lot of things to work with Back to top .:Stachu:. Posted: Wed Jul 18, 2007 4:27 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell Forget about a ""language"" thingy + omnijen has been talking about second note _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top crazydog Posted: Thu Jul 19, 2007 3:11 pm --> Roomz fan Joined: 07 Jun 2007 Posts: 38 Okay... I translated everything on the wall... what Am I supposed to do now? I tried quite a few things in the HS but none of them worked... Am I missing something? _________________ Roomz completed: 38 of 45 Bonus completed: 1 of 4 Kish completed: 0 of 3 39 appears to have a lot of things to work with Back to top "
130	5	20080208154512	07 Jun 2007 Posts: 38 Okay... I translated everything on the wall... what Am I supposed to do now? I tried quite a few things in the HS but none of them worked... Am I missing something? _________________ Roomz completed: 38 of 45 Bonus completed: 1 of 4 Kish completed: 0 of 3 39 appears to have a lot of things to work with Back to top .:Stachu:. Posted: Thu Jul 19, 2007 3:19 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell So u haven't tried everything or u tried but u translated something icorrectly. Check again what u have or PM me. _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top crazydog Posted: Fri Jul 20, 2007 1:50 am --> Roomz fan Joined: 07 Jun 2007 Posts: 38 And I'm Out! besides mispelling some things sometimes wasn't really that hard _________________ Roomz completed: 38 of 45 Bonus completed: 1 of 4 Kish completed: 0 of 3 39 appears to have a lot of things to work with Back to top paradise17 Posted: Fri Jul 27, 2007 6:18 am 
130	5	20080208154512	h Back to top paradise17 Posted: Fri Jul 27, 2007 6:18 am --> Roomz fan Joined: 07 Jun 2007 Posts: 42 Hi, everyone I am back I was out of the states for a while and wasn't able to play. I am happy to see more roomz added. But I am still stuck on the start of 35. I haven't been able to start. A hint would be nice. Back to top .:Stachu:. Posted: Fri Jul 27, 2007 12:52 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell You have to come up with some letters using words u should know (looking at the pics). Generally whole deciphering is up to you till you find out what this room is about ;] _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top avi Posted: Wed Aug 01, 2007 8:25 pm --> Roomz fan Joined: 12 Jul 2007 Posts: 39 Location: Israel hi all very nice room stuck after the 2nd note, translated everything on the screen. i returned to the place and didn't find anything. any hint would be appreciated _________________ 43+4 Roomz Completed B
130	5	20080208154512	________ I am available to answer PMs requesting hints. I will NOT give out answers, just major hints. PROGRESS: 45/45 BONUS: 1-4 KISH: 1-2 ERI: 1 (3rd note) JAN: 5 Back to top cams Posted: Tue Aug 21, 2007 9:58 am --> Supreme roomer Joined: 10 Jun 2007 Posts: 307 Location: South Korea What the?!?!?!?!? I thought these are ralfish at first, but these are real used writing! _________________ roomz complete: normal 44/45 bonus 1, 2, 3, 4 kish 2/3 eri 2/2 RG 1 jan 5/10 Back to top .:Stachu:. Posted: Tue Aug 21, 2007 10:07 am --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell That's right :p I'm glad u find it out at last ;] _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top cams Posted: Tue Aug 21, 2007 10:11 am --> Supreme roomer Joined: 10 Jun 2007 Posts: 307 Location: South Korea translated the last note ........So what? edit: I'M OUT!!!!!!!!!!!!!!!!!!! So that's what the wall messages were saying _________________ roomz comp
130	5	20080208154512	5 Back to top cams Posted: Tue Aug 21, 2007 9:58 am --> Supreme roomer Joined: 10 Jun 2007 Posts: 307 Location: South Korea What the?!?!?!?!? I thought these are ralfish at first, but these are real used writing! _________________ roomz complete: normal 44/45 bonus 1, 2, 3, 4 kish 2/3 eri 2/2 RG 1 jan 5/10 Back to top .:Stachu:. Posted: Tue Aug 21, 2007 10:07 am --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell That's right :p I'm glad u find it out at last ;] _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top cams Posted: Tue Aug 21, 2007 10:11 am --> Supreme roomer Joined: 10 Jun 2007 Posts: 307 Location: South Korea translated the last note ........So what? edit: I'M OUT!!!!!!!!!!!!!!!!!!! So that's what the wall messages were saying _________________ roomz complete: normal 44/45 bonus 1, 2, 3, 4 kish 2/3 eri 2/2 RG 1 jan 5/10 Back to top Display posts from previous: All Posts 1 Day 7 Days 2 Weeks 1 Month 3 Months 6 Mont
187	1	20080208155041	"mz: 4/4 Feel Free to PM me. WILL NOT SPOIL --------------------------- Back to top cycloney Posted: Tue Jan 15, 2008 2:14 pm --> Roomz fan Joined: 09 Dec 2007 Posts: 28 FINALLY!!!!! after one week in this evil room i'm out out out out what can i say it was extremely evil but was so intersting in the same time thank u RG and Stachu for this one and also great thanks SAS for helping me Back to top Cloughie Posted: Tue Jan 15, 2008 7:00 pm --> Wanderer Joined: 13 Jan 2008 Posts: 3 I returned to ""heaven"", but I think I may have a problem. When I was there before, I took an educated guess at the picture, and so didn't need to decipher the code. I am assuming that this is the knowledge I am now supposed to be using - if so, please could someone PM me with a hint of how I should at least have done it in heaven, so I can work it out from there! PM sent by Jim. Back to top animoose Posted: Wed Jan 16, 2008 5:27 am --> Roomz fan Joined: 01 Jan 2008 Posts: 30 Location: Venice, California OK, the usual thing: can someone help me with CD1#2? What I've seen in it already is either B. H. K. or B. P***, but neither Google nor Wiki are helping. I'm also stuck on CD3, but I'll contemplate tha"
142	5	20080208154631	Location: South Korea Oh my god, are those the same things from room 35? I thought i'd never see them again _________________ roomz complete: normal 44/45 bonus 1, 2, 3, 4 kish 2/3 eri 2/2 RG 1 jan 5/10 Back to top shpwnz Posted: Fri Aug 24, 2007 12:52 pm --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! well gz on getting out of room 36, you can pm me for help if you need again. and btw edit your sig ^^ _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/2) (Eri : 0/2) (cams : 0/2) Back to top cams Posted: Fri Aug 24, 2007 2:56 pm --> Supreme roomer Joined: 10 Jun 2007 Posts: 307 Location: South Korea I don't believe it myself!!!!! I solved this room..... In less than an hour!!!!!!! Is this supposed to be an easy room? _________________ roomz complete: normal 44/45 bonus 1, 2, 3, 4 kish 2/3 eri 2/2 RG 1 jan 5/10 Back to top .:Stachu:. Posted: Fri Aug 24, 2007 3:00 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell One of the last LOL _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (4
142	5	20080208154631	 Fri Aug 24, 2007 2:56 pm --> Supreme roomer Joined: 10 Jun 2007 Posts: 307 Location: South Korea I don't believe it myself!!!!! I solved this room..... In less than an hour!!!!!!! Is this supposed to be an easy room? _________________ roomz complete: normal 44/45 bonus 1, 2, 3, 4 kish 2/3 eri 2/2 RG 1 jan 5/10 Back to top .:Stachu:. Posted: Fri Aug 24, 2007 3:00 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell One of the last LOL _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top carparo Posted: Sun Sep 09, 2007 2:15 pm --> Little roomer Joined: 30 Aug 2007 Posts: 17 Location: españa I traduced the 3ª note, where is the answer????? out Back to top larissa Posted: Wed Sep 12, 2007 11:55 pm --> Wanderer Joined: 06 Jan 2007 Posts: 7 Location: Brazil I don't know how to cut the trees! Is it just a word in hs system? Back to top tazmind Posted: Thu Sep 13, 2007 12:58 am --> Appreciated Helper Joined: 16 Feb
142	5	20080208154631	______ --------------------------- Status: In room 45, Last step 2/4 ------------------------------ Roomz: 44/45 Bonus Roomz: 4/4 Feel Free to PM me. WILL NOT SPOIL --------------------------- Back to top wildcat Posted: Mon Oct 15, 2007 11:44 pm --> Wanderer Joined: 15 Apr 2007 Posts: 9 Location: Berlin, Germany good work stachu *thumb up* nice room 8) i´m out _________________ evil game but quiet good presently in room 43 bonusroom 1 done Back to top Dambo Posted: Sun Oct 21, 2007 4:16 pm --> Little roomer Joined: 31 Oct 2006 Posts: 20 It seems that I am the only one who can not pass the first note! I translated the l****** which appeared after I c** the t****. But I can not use what I got! Back to top sas Posted: Sun Oct 21, 2007 4:22 pm --> Appreciated Helper Joined: 30 Oct 2006 Posts: 535 Location: Melbourne, Australia Then you must not have translated correctly... you will get something that makes sense from what you translate. _________________ Progress: 45/45 + Bonus 4/4 PM if you need help! (include details of where/what you are stuck on) - I don't give out answers though. Back to top Dambo Posted: Sun Oct 21, 2007 4:24 pm --> Little roomer Join
16	1	20080208154758	 think about the words you entered to get those hints, one of them is important Back to top Charls Posted: Sun Jun 24, 2007 8:22 am --> Wanderer Joined: 23 Jun 2007 Posts: 3 Still can't get it Back to top shpwnz Posted: Sun Jun 24, 2007 11:23 am --> Supreme roomer Joined: 23 May 2007 Posts: 263 Location: Following Stachu In HELL! i sent another pm'ed... but there isnt much i can hint on this part _________________ Progress : (Roomz : 44/44) (Roomz Bonuses : 4/4) (Kish : 4/4) (RG's Puzzles : 1/2) (Eri : 0/2) (cams : 0/2) Back to top fuzzy Posted: Sun Jul 01, 2007 1:35 am --> *CHEATER* Joined: 29 Jun 2007 Posts: 12 I cant get it! what else do you need to rule time? Back to top sas Posted: Sun Jul 01, 2007 5:09 am --> Appreciated Helper Joined: 30 Oct 2006 Posts: 535 Location: Melbourne, Australia Pm'd you fuzzy _________________ Progress: 45/45 + Bonus 4/4 PM if you need help! (include details of where/what you are stuck on) - I don't give out answers though. Back to top avi Posted: Fri Jul 13, 2007 2:43 pm --> Roomz fan Joined: 12 Jul 2007 Posts: 39 Location: Israel should i [do this] ? i don't get it (already got the trick how [...] ) do
16	1	20080208154758	/what you are stuck on) - I don't give out answers though. Back to top avi Posted: Fri Jul 13, 2007 2:43 pm --> Roomz fan Joined: 12 Jul 2007 Posts: 39 Location: Israel should i [do this] ? i don't get it (already got the trick how [...] ) does it have something to do with [Yes it does.] edit:nevermind got it Back to top .:Stachu:. Posted: Fri Jul 13, 2007 4:38 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell class2cd, try to be less spoily with your thought pls _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top shelbi Posted: Mon Jul 23, 2007 10:37 pm --> Wanderer Joined: 23 Jul 2007 Posts: 1 i really need help with room 8 please nvm i got it Back to top turbo_tc Posted: Fri Aug 03, 2007 4:59 am --> Wanderer Joined: 02 Aug 2007 Posts: 8 yea i'm stumped got the hint from the pic on the right but thats it. found the hidden words on the bottom of the big pic an i see the squiggly lines by the door an the green light is 
122	15	20080208154345	got some problems with the comprehension of this hint (I'm not english) if you could be more clear (here or with a PM) I'll be grateful... about the walkthorough user, think whatever you want, I know I did it by myself, sometimes thinking with friends or reading some hints on this forum...think twice before writing next time..... Back to top .:Stachu:. Posted: Tue Nov 20, 2007 8:10 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell Gwindor wrote: about the walkthorough user, think whatever you want, I know I did it by myself, sometimes thinking with friends or reading some hints on this forum...think twice before writing next time..... Remember she is a moderator and her job is to keep forum clean from spammers and cheaters. I sent u a PM with an explanation why u r under suspicion. You are not first and u won't be the last who started posting here from r32. It's just highly impossible that it's just a coincidence. Believe me or not, that's the fact. Enough quarreling here, kids Back to the room topic. _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan
122	15	20080208154345	": 23 Nov 2007 Posts: 1 hi!!!i'm italian and i'm new here...i need help..i'm on the 4 note whit the g** I a****...i don't know what to do...sorry, can somebody PM me please?...THNK... Back to top paulcito Posted: Fri Nov 23, 2007 6:44 pm --> Junior Helper Joined: 28 Sep 2007 Posts: 155 Location: Montevideo, Uruguay another one, Stachu?? yeah, I think so. _________________ One Roomz, to rule them all.... Roomz 44/45 Bonus Roomz 1,2,4 (won't do 3, don't like its kind...) jan's riddles 5/5 RG riddles 1/2 kish rooms 1/3 Back to top ch1ps0h0y Posted: Sat Nov 24, 2007 4:48 am --> Little roomer Joined: 17 Oct 2007 Posts: 15 ugh, haven't been thinking about this for a while...but going on from where I left off...um...by ""adore"" does that mean i'm supposed to get the name of a god? because the room's name is ""knockin' on heaven's door""...am I on the right track? _________________ Roomz complete (with walkthrough >. Back to top 24653187 Posted: Sat Dec 08, 2007 5:54 am --> Roomz addict Joined: 19 Oct 2007 Posts: 60 help... although i can guess what is z*** but i got no way what i should do at first. HELP!!!!! I know there's somethin close but i dont know what it means! Last edited "
122	15	20080208154345	"2 pm --> Junior Helper Joined: 31 Dec 2007 Posts: 210 Location: The Local Library, USA I can't put the link up in public for fear of it being a spoily hint, but a PM has been sent. _________________ ""Reading Makes Life a Whole Lot Easier!"" Rooms Complete 38/45 Kish 0/4 Jan 0/10 I can help you for rooms 1 to 38. PM me if you want. Stachu, can't you spare us any kindness for future rooms? Back to top jane Posted: Tue Jan 08, 2008 8:25 pm --> Wanderer Joined: 03 Jan 2008 Posts: 6 Location: california alright, will someone PM me pleasee? thanks! You can PM me with where you are up to, please dont just ask for help like this without stating where you are in the room in a non poily manner. Thanks ~ Tazmind nm, i figured it out, but i'll see you over at rm 33! Back to top .:Stachu:. Posted: Thu Jan 10, 2008 6:33 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell Bug found. CTIF to apply changes - only if u currently work on this room. _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs on"
122	15	20080208154345	> Wanderer Joined: 03 Jan 2008 Posts: 6 Location: california alright, will someone PM me pleasee? thanks! You can PM me with where you are up to, please dont just ask for help like this without stating where you are in the room in a non poily manner. Thanks ~ Tazmind nm, i figured it out, but i'll see you over at rm 33! Back to top .:Stachu:. Posted: Thu Jan 10, 2008 6:33 pm --> Lord of The Roomz Joined: 22 Sep 2006 Posts: 1347 Location: Hell Bug found. CTIF to apply changes - only if u currently work on this room. _________________ .....:::ENTER THE ROOMZ:::..... Life is a room where the password is 'death' Progress: Roomz: mine (45/45 +4) :p, eri's (1/2), RG's (2/2), kish's (4/4 with magic :p), jan's (3/3) I'm offering help via PMs only if you like cryptic hints :p Back to top xx_mocha_xx Posted: Fri Jan 11, 2008 3:46 am --> Wanderer Joined: 09 Jan 2008 Posts: 5 Okay So I'm totally stuck here. I have a note with a whole list, do I have to find the names? Sorry If i'm being spoily but I'm not sure how else to ask. Do I just have to find all the names and then use the letters or something? or is it much easier than that... x Back to top puzzle_hunter Posted: Fri Jan 11, 200
122	15	20080208154345	" Posted: Fri Jan 11, 2008 3:48 am --> Junior Helper Joined: 31 Dec 2007 Posts: 210 Location: The Local Library, USA So, you decoded that note then? OK, now Google is your friend. _________________ ""Reading Makes Life a Whole Lot Easier!"" Rooms Complete 38/45 Kish 0/4 Jan 0/10 I can help you for rooms 1 to 38. PM me if you want. Stachu, can't you spare us any kindness for future rooms? Back to top xx_mocha_xx Posted: Fri Jan 11, 2008 3:50 am --> Wanderer Joined: 09 Jan 2008 Posts: 5 yeah i've been trying that but some of them have multiple names! is it just a trial and error thing? x Back to top puzzle_hunter Posted: Fri Jan 11, 2008 3:52 am --> Junior Helper Joined: 31 Dec 2007 Posts: 210 Location: The Local Library, USA You could try that. _________________ ""Reading Makes Life a Whole Lot Easier!"" Rooms Complete 38/45 Kish 0/4 Jan 0/10 I can help you for rooms 1 to 38. PM me if you want. Stachu, can't you spare us any kindness for future rooms? Back to top xx_mocha_xx Posted: Fri Jan 11, 2008 4:01 am --> Wanderer Joined: 09 Jan 2008 Posts: 5 Ah this is killing me, I've tried a million combinations and nothing! Back to top puzzle_hunter Posted: Fri "
122	15	20080208154345	"r thing? x Back to top puzzle_hunter Posted: Fri Jan 11, 2008 3:52 am --> Junior Helper Joined: 31 Dec 2007 Posts: 210 Location: The Local Library, USA You could try that. _________________ ""Reading Makes Life a Whole Lot Easier!"" Rooms Complete 38/45 Kish 0/4 Jan 0/10 I can help you for rooms 1 to 38. PM me if you want. Stachu, can't you spare us any kindness for future rooms? Back to top xx_mocha_xx Posted: Fri Jan 11, 2008 4:01 am --> Wanderer Joined: 09 Jan 2008 Posts: 5 Ah this is killing me, I've tried a million combinations and nothing! Back to top puzzle_hunter Posted: Fri Jan 11, 2008 4:05 am --> Junior Helper Joined: 31 Dec 2007 Posts: 210 Location: The Local Library, USA OK, something tells me that you're not along the right path. PM me with your thoughts for me to understand your thinking and give you a better hint. _________________ ""Reading Makes Life a Whole Lot Easier!"" Rooms Complete 38/45 Kish 0/4 Jan 0/10 I can help you for rooms 1 to 38. PM me if you want. Stachu, can't you spare us any kindness for future rooms? Back to top maskedfan Posted: Fri Jan 11, 2008 11:51 pm --> Wanderer Joined: 06 Jan 2008 Posts: 5 Can anyone give a not-"
122	15	20080208154345	"s: 210 Location: The Local Library, USA OK, something tells me that you're not along the right path. PM me with your thoughts for me to understand your thinking and give you a better hint. _________________ ""Reading Makes Life a Whole Lot Easier!"" Rooms Complete 38/45 Kish 0/4 Jan 0/10 I can help you for rooms 1 to 38. PM me if you want. Stachu, can't you spare us any kindness for future rooms? Back to top maskedfan Posted: Fri Jan 11, 2008 11:51 pm --> Wanderer Joined: 06 Jan 2008 Posts: 5 Can anyone give a not-too-spoily hint as to where to go with the note with descriptions of e**** g*** (sort of) and a series of numerals please? I haven't seen anything relating to that in the whole thread (at least, I don't think so!). Ty in advance, fan Back to top sas Posted: Sat Jan 12, 2008 2:41 am --> Appreciated Helper Joined: 30 Oct 2006 Posts: 535 Location: Melbourne, Australia I am not sure about that note. Someone else asked me the same question on another forum and for the life of me I couldn't work out which note (and they never replied). Can you PM me with the word that got you the note? I can help you then _________________ Progress: 45/45 + Bonus 4/4 PM if you need help! (include detail"
