topic_id	mapped_title	timestamp	original	bytes	sha256	final_url
16	1	20080208154758	http://theroomz.19.forumer.com:80/viewtopic.php?t=16&start=50&sid=0c892ab91f8b899c616578b04962c74f	115241	77c7c8d99ea90b36cbbd9fb021af80ce582c2c709942c43ce2c8c7afb78a1cc1	https://web.archive.org/web/20080208154758id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=16&start=50&sid=0c892ab91f8b899c616578b04962c74f
17	Room 7 - challenge time	20080208155010	http://theroomz.19.forumer.com:80/viewtopic.php?t=17&start=0&sid=0c892ab91f8b899c616578b04962c74f	121275	f74a852cc5a047dfa84cc679efe1708e39d68976b4e46c3f49757fd57c4300c3	https://web.archive.org/web/20080208155010id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=17&start=0&sid=0c892ab91f8b899c616578b04962c74f
17	Room 7 - challenge time	20080208155014	http://theroomz.19.forumer.com:80/viewtopic.php?t=17&start=100&sid=0c892ab91f8b899c616578b04962c74f	36059	b47b3ce82d75616c3ab1deec8442e2cb907d4826df99cdd486e08c5ec82614da	https://web.archive.org/web/20080208155014id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=17&start=100&sid=0c892ab91f8b899c616578b04962c74f
17	Room 7 - challenge time	20080208155026	http://theroomz.19.forumer.com:80/viewtopic.php?t=17&start=75&sid=0c892ab91f8b899c616578b04962c74f	120257	2b966bcfed2b9af7267cf84a2172537ef9ee7dd461b1508d5ec15a52d75afb6b	https://web.archive.org/web/20080208155026id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=17&start=75&sid=0c892ab91f8b899c616578b04962c74f
20	1	20080208155051	http://theroomz.19.forumer.com:80/viewtopic.php?t=20&start=0&sid=0c892ab91f8b899c616578b04962c74f	119239	bcf3d8e4137afa7a083498b7f6e74f213e0458778b5b060ff49de4625f66fa5f	https://web.archive.org/web/20080208155051id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=20&start=0&sid=0c892ab91f8b899c616578b04962c74f
20	1	20080208155056	http://theroomz.19.forumer.com:80/viewtopic.php?t=20&start=100&sid=0c892ab91f8b899c616578b04962c74f	121215	026b56feddd55529c3cf6b57070b0acca37630220fe39b8cc337820538f9bb30	https://web.archive.org/web/20080208155056id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=20&start=100&sid=0c892ab91f8b899c616578b04962c74f
20	1	20080208155100	http://theroomz.19.forumer.com:80/viewtopic.php?t=20&start=125&sid=0c892ab91f8b899c616578b04962c74f	28802	506a2adfa63ad9f3c558cfe7ac8efe90634bfdeaf2a03667cde01094fdbf5a92	https://web.archive.org/web/20080208155100id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=20&start=125&sid=0c892ab91f8b899c616578b04962c74f
20	1	20080208155106	http://theroomz.19.forumer.com:80/viewtopic.php?t=20&start=75&sid=0c892ab91f8b899c616578b04962c74f	125538	4f6b1f1e21aab31b749ecccb4f912541f82fe75271ffd0f69d8f9548b6756d4d	https://web.archive.org/web/20080208155106id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=20&start=75&sid=0c892ab91f8b899c616578b04962c74f
23	1	20080208155206	http://theroomz.19.forumer.com:80/viewtopic.php?t=23&start=0&sid=0c892ab91f8b899c616578b04962c74f	118951	f8a0d89bef9e0e9d712eb9e8b94cb73d5ffbdadb4928b38a8c5d4d13596b7fa1	https://web.archive.org/web/20080208155206id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=23&start=0&sid=0c892ab91f8b899c616578b04962c74f
23	1	20080208155211	http://theroomz.19.forumer.com:80/viewtopic.php?t=23&start=25&sid=0c892ab91f8b899c616578b04962c74f	121227	02ffacf5363508fbd2498209c6aee65721b49110e366909111242aa7eddce2f0	https://web.archive.org/web/20080208155211id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=23&start=25&sid=0c892ab91f8b899c616578b04962c74f
23	1	20080208155216	http://theroomz.19.forumer.com:80/viewtopic.php?t=23&start=50&sid=0c892ab91f8b899c616578b04962c74f	98700	363725b2c8547c042379fb49d663ce8c9ac894dca4d50feb7e27782a2c1f5142	https://web.archive.org/web/20080208155216id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=23&start=50&sid=0c892ab91f8b899c616578b04962c74f
32	3	20080208155312	http://theroomz.19.forumer.com:80/viewtopic.php?t=32&start=0&sid=0c892ab91f8b899c616578b04962c74f	122123	151b0b9c9c6d333899bac50b059986508bcd82bb66d9b8a136a00f4123205f8e	https://web.archive.org/web/20080208155312id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=32&start=0&sid=0c892ab91f8b899c616578b04962c74f
32	3	20080208155316	http://theroomz.19.forumer.com:80/viewtopic.php?t=32&start=25&sid=0c892ab91f8b899c616578b04962c74f	127219	0a6c1b3d0d241ca80b996e4bb7d0be807875d1887e89a4b32243f2df592d0fd2	https://web.archive.org/web/20080208155316id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=32&start=25&sid=0c892ab91f8b899c616578b04962c74f
32	3	20080208155321	http://theroomz.19.forumer.com:80/viewtopic.php?t=32&start=50&sid=0c892ab91f8b899c616578b04962c74f	117453	e59fc6bf94b1f8873c245af7c657c13f4ea1e6e2283f009654b7344473656176	https://web.archive.org/web/20080208155321id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=32&start=50&sid=0c892ab91f8b899c616578b04962c74f
32	3	20080208155326	http://theroomz.19.forumer.com:80/viewtopic.php?t=32&start=75&sid=0c892ab91f8b899c616578b04962c74f	29111	9d70422f965831c24c6b9c95581c0729fec0c31971e2779581d999f00243b868	https://web.archive.org/web/20080208155326id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=32&start=75&sid=0c892ab91f8b899c616578b04962c74f
36	1	20080208155401	http://theroomz.19.forumer.com:80/viewtopic.php?t=36&start=50&sid=0c892ab91f8b899c616578b04962c74f	130514	dc742b37cc1acb99070b864498b61955fe94c016d93f26fcfe4e27a39b4102ca	https://web.archive.org/web/20080208155401id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=36&start=50&sid=0c892ab91f8b899c616578b04962c74f
36	1	20080208155409	http://theroomz.19.forumer.com:80/viewtopic.php?t=36&start=75&sid=0c892ab91f8b899c616578b04962c74f	93655	5f83af3047709be256a4b9714f68aae58e9c77c8311c215e1db15fac78e55acd	https://web.archive.org/web/20080208155409id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=36&start=75&sid=0c892ab91f8b899c616578b04962c74f
37	2	20080208155421	http://theroomz.19.forumer.com:80/viewtopic.php?t=37&start=50&sid=0c892ab91f8b899c616578b04962c74f	129184	db5c120a49f5aabf81f69c82754678be69448a62d507630cd47e5d6f0e884f51	https://web.archive.org/web/20080208155421id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=37&start=50&sid=0c892ab91f8b899c616578b04962c74f
38	9	20080208155437	http://theroomz.19.forumer.com:80/viewtopic.php?t=38&start=125&sid=0c892ab91f8b899c616578b04962c74f	132928	6c584aa7da75b4363db9a2c1ab1417090959b1f686e0a980c208f1a539bf98a8	https://web.archive.org/web/20080208155437id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=38&start=125&sid=0c892ab91f8b899c616578b04962c74f
38	9	20080208155443	http://theroomz.19.forumer.com:80/viewtopic.php?t=38&start=150&sid=0c892ab91f8b899c616578b04962c74f	119727	9c51b1bf549f48535409e9f88568797e0671b69a7ebd2ecba152cb48770b6443	https://web.archive.org/web/20080208155443id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=38&start=150&sid=0c892ab91f8b899c616578b04962c74f
39	4	20080208155458	http://theroomz.19.forumer.com:80/viewtopic.php?t=39&start=25&sid=0c892ab91f8b899c616578b04962c74f	131647	8f999622ff48e03eac1bc59cb172860cf2f198ae61d6dad7881c531554f8af20	https://web.archive.org/web/20080208155458id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=39&start=25&sid=0c892ab91f8b899c616578b04962c74f
39	4	20080208155502	http://theroomz.19.forumer.com:80/viewtopic.php?t=39&start=50&sid=0c892ab91f8b899c616578b04962c74f	133806	022198648a4493be9bf2f98384560eb20cc0e4d45308bc79d5f50d7f93c3240f	https://web.archive.org/web/20080208155502id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=39&start=50&sid=0c892ab91f8b899c616578b04962c74f
39	4	20080208155506	http://theroomz.19.forumer.com:80/viewtopic.php?t=39&start=75&sid=0c892ab91f8b899c616578b04962c74f	111256	9c7651b05a319c57b1bac0d4a3cc046707932b2dd46651dde188ae56ec238da9	https://web.archive.org/web/20080208155506id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=39&start=75&sid=0c892ab91f8b899c616578b04962c74f
41	3	20080208155523	http://theroomz.19.forumer.com:80/viewtopic.php?t=41&start=50&sid=0c892ab91f8b899c616578b04962c74f	122995	231223be053f9cca594f39305841e513b256c0c8095e6d32cf58242e038f95e0	https://web.archive.org/web/20080208155523id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=41&start=50&sid=0c892ab91f8b899c616578b04962c74f
41	3	20080208155528	http://theroomz.19.forumer.com:80/viewtopic.php?t=41&start=75&sid=0c892ab91f8b899c616578b04962c74f	44864	86590539a4fae12920050e90e76df94824d39f89e45e5e38b72d12a1583050b4	https://web.archive.org/web/20080208155528id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=41&start=75&sid=0c892ab91f8b899c616578b04962c74f
46	Room 19 - even more stuff	20080208155534	http://theroomz.19.forumer.com:80/viewtopic.php?t=46&start=0&sid=0c892ab91f8b899c616578b04962c74f	129706	3a30c5c520a17075b44197205e4119d170c6703919afa86cfa9b72db7e73ce82	https://web.archive.org/web/20080208155534id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=46&start=0&sid=0c892ab91f8b899c616578b04962c74f
46	Room 19 - even more stuff	20080208155543	http://theroomz.19.forumer.com:80/viewtopic.php?t=46&start=50&sid=0c892ab91f8b899c616578b04962c74f	121652	ca72a280318d5120d98f43e8fa5fa4dff460cb6fedffb88f6e6e1b99f2f8ae96	https://web.archive.org/web/20080208155543id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=46&start=50&sid=0c892ab91f8b899c616578b04962c74f
48	2	20080208155557	http://theroomz.19.forumer.com:80/viewtopic.php?t=48&start=0&sid=0c892ab91f8b899c616578b04962c74f	123626	1234731b60e2046e6d8ab5904aba1230ad2b55e1272c51ba21b82312afcda8ec	https://web.archive.org/web/20080208155557id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=48&start=0&sid=0c892ab91f8b899c616578b04962c74f
55	Room 21 - Around the paper	20080208155649	http://theroomz.19.forumer.com:80/viewtopic.php?t=55&start=0&sid=0c892ab91f8b899c616578b04962c74f	124750	8f652d0cdd4334245946860284f2faad2c906a13a5ae13997f45a0cd5950449c	https://web.archive.org/web/20080208155649id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=55&start=0&sid=0c892ab91f8b899c616578b04962c74f
55	Room 21 - Around the paper	20080208155653	http://theroomz.19.forumer.com:80/viewtopic.php?t=55&start=100&sid=0c892ab91f8b899c616578b04962c74f	76262	19015e0e6197cecc5f57488580b69b1202b3716aada7c012a931af2d825152bb	https://web.archive.org/web/20080208155653id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=55&start=100&sid=0c892ab91f8b899c616578b04962c74f
55	Room 21 - Around the paper	20080208155659	http://theroomz.19.forumer.com:80/viewtopic.php?t=55&start=50&sid=0c892ab91f8b899c616578b04962c74f	132434	b40db17ec315212441bb863782ce991a524833d075de8e76e17d0aeca2ded261	https://web.archive.org/web/20080208155659id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=55&start=50&sid=0c892ab91f8b899c616578b04962c74f
55	Room 21 - Around the paper	20080208155704	http://theroomz.19.forumer.com:80/viewtopic.php?t=55&start=75&sid=0c892ab91f8b899c616578b04962c74f	129894	e449b9c8464bc2d1d5ca1a2c21777e3ac601cf70f46bc8d728c32c4b68dd5944	https://web.archive.org/web/20080208155704id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=55&start=75&sid=0c892ab91f8b899c616578b04962c74f
58	Room 22 - Hot Sun	20080208155709	http://theroomz.19.forumer.com:80/viewtopic.php?t=58&start=0&sid=0c892ab91f8b899c616578b04962c74f	129969	6bab271f65719fec23cdd50eb21a4b27229763dfaa9f6a82ec543673a141a036	https://web.archive.org/web/20080208155709id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=58&start=0&sid=0c892ab91f8b899c616578b04962c74f
58	Room 22 - Hot Sun	20080208155714	http://theroomz.19.forumer.com:80/viewtopic.php?t=58&start=25&sid=0c892ab91f8b899c616578b04962c74f	132392	7c7ebd15b7fb82b911fad883a262d0e3a9b6abe40d80a5a5d9f4bbf66b7d059c	https://web.archive.org/web/20080208155714id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=58&start=25&sid=0c892ab91f8b899c616578b04962c74f
58	Room 22 - Hot Sun	20080208155719	http://theroomz.19.forumer.com:80/viewtopic.php?t=58&start=50&sid=0c892ab91f8b899c616578b04962c74f	124533	0474dea7b38fac6b5020a4fbd7888b37e5b16cc92099800a7533a72a618416cd	https://web.archive.org/web/20080208155719id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=58&start=50&sid=0c892ab91f8b899c616578b04962c74f
58	Room 22 - Hot Sun	20080208155724	http://theroomz.19.forumer.com:80/viewtopic.php?t=58&start=75&sid=0c892ab91f8b899c616578b04962c74f	116856	b305bcc457ab269cec02fc82cc406aec1181881eec4c91934bfd658fc0ea9458	https://web.archive.org/web/20080208155724id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=58&start=75&sid=0c892ab91f8b899c616578b04962c74f
59	Room 23 - In the basement	20080208155728	http://theroomz.19.forumer.com:80/viewtopic.php?t=59&start=0&sid=0c892ab91f8b899c616578b04962c74f	127339	7441e23f7c7ced54bc206494e4bb77df962ac9e08526860b9e58ab5222076231	https://web.archive.org/web/20080208155728id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=59&start=0&sid=0c892ab91f8b899c616578b04962c74f
59	Room 23 - In the basement	20080208155733	http://theroomz.19.forumer.com:80/viewtopic.php?t=59&start=100&sid=0c892ab91f8b899c616578b04962c74f	121798	7a63084129be65f9d9c1d8ba95192a657911e765a8672aa0d51081bcd1d5606c	https://web.archive.org/web/20080208155733id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=59&start=100&sid=0c892ab91f8b899c616578b04962c74f
59	Room 23 - In the basement	20080208155739	http://theroomz.19.forumer.com:80/viewtopic.php?t=59&start=125&sid=0c892ab91f8b899c616578b04962c74f	56852	61c080443ff0b22f46a3efd099b5f5869db381979c7e1ab63bb497a28e1a3cd2	https://web.archive.org/web/20080208155739id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=59&start=125&sid=0c892ab91f8b899c616578b04962c74f
59	Room 23 - In the basement	20080208155745	http://theroomz.19.forumer.com:80/viewtopic.php?t=59&start=75&sid=0c892ab91f8b899c616578b04962c74f	127820	fd8520a77749cd5f6995ce75e6256b3dd2538ad5a7eda9bae5c2ccf15bc79340	https://web.archive.org/web/20080208155745id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=59&start=75&sid=0c892ab91f8b899c616578b04962c74f
60	8	20080208155749	http://theroomz.19.forumer.com:80/viewtopic.php?t=60&start=0&sid=0c892ab91f8b899c616578b04962c74f	131750	8720e47ce94bdf7b332688267ce15bd457d51987b670a6464b29c71bd8441e52	https://web.archive.org/web/20080208155749id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=60&start=0&sid=0c892ab91f8b899c616578b04962c74f
60	8	20080208155759	http://theroomz.19.forumer.com:80/viewtopic.php?t=60&start=125&sid=0c892ab91f8b899c616578b04962c74f	127514	d2b26d3758c096595cf1ebd597a088843bcc25def993fda0fbe7e5973efe8fd5	https://web.archive.org/web/20080208155759id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=60&start=125&sid=0c892ab91f8b899c616578b04962c74f
60	8	20080208155803	http://theroomz.19.forumer.com:80/viewtopic.php?t=60&start=150&sid=0c892ab91f8b899c616578b04962c74f	118700	507ec0993d4192ec9c2221ceaf24b375f9bf2f033fdcf5dfa91c3ec9b0c41d91	https://web.archive.org/web/20080208155803id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=60&start=150&sid=0c892ab91f8b899c616578b04962c74f
60	8	20110731044014	http://theroomz.19.forumer.com/viewtopic.php?t=60&postdays=0&postorder=asc&start=100&sid=554ffabdf7eda579e500289a6a33529c	128476	8b5d02249f590661c2c83166ae7427413798065258cd7c97b09ab4481ab7598b	https://web.archive.org/web/20110731044014id_/http://theroomz.19.forumer.com/viewtopic.php?t=60&postdays=0&postorder=asc&start=100&sid=554ffabdf7eda579e500289a6a33529c
61	4	20080208155809	http://theroomz.19.forumer.com:80/viewtopic.php?t=61&start=0&sid=0c892ab91f8b899c616578b04962c74f	131022	d1fce973f5f2613535267fc35eb8a11e0a5de757afbffb1b70f129daa23f11f2	https://web.archive.org/web/20080208155809id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=61&start=0&sid=0c892ab91f8b899c616578b04962c74f
61	4	20080208155818	http://theroomz.19.forumer.com:80/viewtopic.php?t=61&start=25&sid=0c892ab91f8b899c616578b04962c74f	131673	57bf0b9dd8999b9b28a630b0a7da97ab10ed3bc93d07a63b05b938af85f38fd1	https://web.archive.org/web/20080208155818id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=61&start=25&sid=0c892ab91f8b899c616578b04962c74f
61	4	20080208155824	http://theroomz.19.forumer.com:80/viewtopic.php?t=61&start=75&sid=0c892ab91f8b899c616578b04962c74f	42942	f409f9268bfb53b14350270c48c83287c899ba34f5fed1ca2a2a1a70727de624	https://web.archive.org/web/20080208155824id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=61&start=75&sid=0c892ab91f8b899c616578b04962c74f
73	Name of the song	20070312090135	http://theroomz.19.forumer.com:80/viewtopic.php?t=73&	30988	64c6a6b142d439e36de681c7a48049fa11e3da163b0455cf0f6f7017dd35c0e4	https://web.archive.org/web/20070312211555id_/http://theroomz.19.forumer.com/viewtopic.php?t=73&sid=cd20e078ed523ac28eeff5ca6e42fd8e
73	Name of the song	20070312211555	http://theroomz.19.forumer.com:80/viewtopic.php?t=73&sid=cd20e078ed523ac28eeff5ca6e42fd8e	30988	64c6a6b142d439e36de681c7a48049fa11e3da163b0455cf0f6f7017dd35c0e4	https://web.archive.org/web/20070312211555id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=73&sid=cd20e078ed523ac28eeff5ca6e42fd8e
73	Name of the song	20070315230908	http://theroomz.19.forumer.com:80/viewtopic.php?t=73&highlight=&sid=e27435025e1f5c08973125c7154cecda	30984	bbb7d8ea840fb56ba830e453c0fdb7e759c5115e3312f7ddd91cd9fcf1eabca1	https://web.archive.org/web/20070315230908id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=73&highlight=&sid=e27435025e1f5c08973125c7154cecda
73	Name of the song	20070316091731	http://theroomz.19.forumer.com:80/viewtopic.php?t=73	30984	0eb0524873c7a1ca5ddbee0722c4f444d2377546cf611338b7604167632059ea	https://web.archive.org/web/20070316091731id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=73
76	room 26 - confession time	20080208155829	http://theroomz.19.forumer.com:80/viewtopic.php?t=76&start=0&sid=0c892ab91f8b899c616578b04962c74f	135108	2037bbc0b65a82c317716e270519c02d6ebd98f31435efefd4bc76fb86d75e43	https://web.archive.org/web/20080208155829id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=76&start=0&sid=0c892ab91f8b899c616578b04962c74f
76	room 26 - confession time	20080208155838	http://theroomz.19.forumer.com:80/viewtopic.php?t=76&start=50&sid=0c892ab91f8b899c616578b04962c74f	36240	9b3b1eef34b0b6e4bc55b00a854d416631e55a4676be580b1798ceeb8464d8e8	https://web.archive.org/web/20080208155838id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=76&start=50&sid=0c892ab91f8b899c616578b04962c74f
78	8	20080208155844	http://theroomz.19.forumer.com:80/viewtopic.php?t=78&start=0&sid=0c892ab91f8b899c616578b04962c74f	141622	f7ac8b881fa70be87100935063e55e8b981cae781a7e20f9e12d98cc8216382e	https://web.archive.org/web/20080208155844id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=78&start=0&sid=0c892ab91f8b899c616578b04962c74f
78	8	20080208155857	http://theroomz.19.forumer.com:80/viewtopic.php?t=78&start=125&sid=0c892ab91f8b899c616578b04962c74f	136185	95f99a4c7a666896f7fad0c738b03789430ec946c550a91483e2d8a60e241dfd	https://web.archive.org/web/20080208155857id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=78&start=125&sid=0c892ab91f8b899c616578b04962c74f
78	8	20080208155859	http://theroomz.19.forumer.com:80/viewtopic.php?t=78&start=150&sid=0c892ab91f8b899c616578b04962c74f	76547	47643e8679dd6290d999b8f1e8dff35538d6ba8b12a654dd05afa130240c3999	https://web.archive.org/web/20080208155859id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=78&start=150&sid=0c892ab91f8b899c616578b04962c74f
97	2	20080208155904	http://theroomz.19.forumer.com:80/viewtopic.php?t=97&start=0&sid=0c892ab91f8b899c616578b04962c74f	135035	8772e38360279490fdfd96d2c6a5fd7f00d9eed23b1a3c0c510524ec860426fe	https://web.archive.org/web/20080208155904id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=97&start=0&sid=0c892ab91f8b899c616578b04962c74f
97	2	20080208155910	http://theroomz.19.forumer.com:80/viewtopic.php?t=97&start=25&sid=0c892ab91f8b899c616578b04962c74f	127209	b8e2ba9f681fb46c6d11d90be0535eb16b65e4303bb3a4ee9e2071a3b6d11e96	https://web.archive.org/web/20080208155910id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=97&start=25&sid=0c892ab91f8b899c616578b04962c74f
97	2	20080208155914	http://theroomz.19.forumer.com:80/viewtopic.php?t=97&start=50&sid=0c892ab91f8b899c616578b04962c74f	92969	1213fe3068b6ff9f2056d6332661afa2b978ef9932c7cef436ec7ab99517509c	https://web.archive.org/web/20080208155914id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=97&start=50&sid=0c892ab91f8b899c616578b04962c74f
98	2	20071102143856	http://theroomz.19.forumer.com:80/viewtopic.php?t=98	144228	8804959269388400fe0deaadf784495bed76b83fa6aa17715ead864e2b332d17	https://web.archive.org/web/20071102143856id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=98
98	2	20080102173521	http://theroomz.19.forumer.com:80/viewtopic.php?t=98	147657	3e6603ca2e86d61554f872e99543dbafd0dd998afe5a55f2fe5ac881b2512880	https://web.archive.org/web/20080102173521id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=98
98	2	20081221133002	http://theroomz.19.forumer.com:80/viewtopic.php?t=98	155562	8b7a90656a832c6b648509cfc698ae722a0e4a8ce41ac56b4e812cc02a27cd86	https://web.archive.org/web/20081221133002id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=98
98	2	20110618104232	http://theroomz.19.forumer.com:80/viewtopic.php?t=98	148173	fd9ee89c832c7253a5750b39322b907688d876767b93c17601bbe874c2015503	https://web.archive.org/web/20110618104232id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=98
98	2	20110914035950	http://theroomz.19.forumer.com:80/viewtopic.php?t=98	154722	99159e1536f05080588b3fc35a6d3c0a33997c2b73a427d2db69ce1cda426886	https://web.archive.org/web/20110914035950id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=98
109	1	20080208154216	http://theroomz.19.forumer.com:80/viewtopic.php?t=109&start=0&sid=0c892ab91f8b899c616578b04962c74f	132971	6b05c373efefffe2c1630fee111efe64c5bd6319a88d4786279108add26d846c	https://web.archive.org/web/20080208154216id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=109&start=0&sid=0c892ab91f8b899c616578b04962c74f
109	1	20080208154220	http://theroomz.19.forumer.com:80/viewtopic.php?t=109&start=100&sid=0c892ab91f8b899c616578b04962c74f	137289	65b3a0fc435cfccc4762468049e155c04d742aa3ad6331ebafcb055dbf575dab	https://web.archive.org/web/20080208154220id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=109&start=100&sid=0c892ab91f8b899c616578b04962c74f
109	1	20080208154225	http://theroomz.19.forumer.com:80/viewtopic.php?t=109&start=125&sid=0c892ab91f8b899c616578b04962c74f	121221	c29a43c9fcb662c0c7a4c5922df110088f5ddb9da575a2e50d4d592328371638	https://web.archive.org/web/20080208154225id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=109&start=125&sid=0c892ab91f8b899c616578b04962c74f
109	1	20080208154230	http://theroomz.19.forumer.com:80/viewtopic.php?t=109&start=150&sid=0c892ab91f8b899c616578b04962c74f	70980	bc9026ad73464dcc9131a1eede4e142b40788895ada3c6aac917ed4856c3518a	https://web.archive.org/web/20080208154230id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=109&start=150&sid=0c892ab91f8b899c616578b04962c74f
110	13	20080208154300	http://theroomz.19.forumer.com:80/viewtopic.php?t=110&start=200&sid=0c892ab91f8b899c616578b04962c74f	120637	c76fbba3d74adc865240fa85a972572b76225723e4db81b89820ef120b05d938	https://web.archive.org/web/20080208154300id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=110&start=200&sid=0c892ab91f8b899c616578b04962c74f
110	13	20080208154305	http://theroomz.19.forumer.com:80/viewtopic.php?t=110&start=225&sid=0c892ab91f8b899c616578b04962c74f	121900	d63b8f7ac85868738803467fbc0d51141131eeeb0acdc8ca022d9eec2e3fe2c9	https://web.archive.org/web/20080208154305id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=110&start=225&sid=0c892ab91f8b899c616578b04962c74f
110	13	20080208154310	http://theroomz.19.forumer.com:80/viewtopic.php?t=110&start=250&sid=0c892ab91f8b899c616578b04962c74f	49764	6c7ac2de8e35607c7a09b6a4601b152ec5ef71c1e34d86aa0c46bf596a4cdab4	https://web.archive.org/web/20080208154310id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=110&start=250&sid=0c892ab91f8b899c616578b04962c74f
121	9	20080208154320	http://theroomz.19.forumer.com:80/viewtopic.php?t=121&start=125&sid=0c892ab91f8b899c616578b04962c74f	121429	4c3b4cdf0b928a79e790fb1186aaef4c0408499648e943ae30a9caf3acb036ee	https://web.archive.org/web/20080208154320id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=121&start=125&sid=0c892ab91f8b899c616578b04962c74f
121	9	20080208154330	http://theroomz.19.forumer.com:80/viewtopic.php?t=121&start=175&sid=0c892ab91f8b899c616578b04962c74f	119183	27a004018ed7a7b3cb2d29bbd8f87e6eadc874fa51e646d57739addca6f41267	https://web.archive.org/web/20080208154330id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=121&start=175&sid=0c892ab91f8b899c616578b04962c74f
122	15	20080208154340	http://theroomz.19.forumer.com:80/viewtopic.php?t=122&start=250&sid=0c892ab91f8b899c616578b04962c74f	123096	d7af326bc6b73a4dc4dd7fa47eae7e710d85e05e18135cc5f68a2fcf27252337	https://web.archive.org/web/20080208154340id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=122&start=250&sid=0c892ab91f8b899c616578b04962c74f
122	15	20080208154345	http://theroomz.19.forumer.com:80/viewtopic.php?t=122&start=275&sid=0c892ab91f8b899c616578b04962c74f	121516	1c65f882bcaefa0094ba99151ed94092c219bb9023be3137adad74417b563ec2	https://web.archive.org/web/20080208154345id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=122&start=275&sid=0c892ab91f8b899c616578b04962c74f
